"OBJECTID_12","OBJECTID","caption","url","isUrban","latitude","longitude","id","owner","hometown","datetaken","dateupload","tags1","tags2","tags3","tags4","tags5","tags6","tags7","tags8","tags9","tags10","uniqueID","OBJECTID_1","STUSPS"
104432,104441,"[andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/phot...](http://andyarthur.org/adirondacks/vanderwhacker/blue-
ledges/photos-blue-ledges-may-4-2013-part-e-2.html) Blue Ledges on Saturday
May 4, 2013. Copyright (c)2013 Andy Arthur. Creative Commons","https://farm8.staticflickr.com/7392/8724623016_3f6e9cd058.jpg",0,43.797805,-74.051609,8724623016,"45846171@N04"," ","5/4/2013 17:06","5/9/2013 21:26","track","transport","rail transport","water","tree","bridge","river","sky","lake","plant",104441,1,"NY"
97421,97430,"Early January morning view of farmer's fields and the Argyle (small plane)
Airport along State Rte. 40, north of the Argyle Village; Todd Mt. in the
background. The plain here is a lake plain of Glacial Lake Quaker Springs that
formed as the Hudson Lobe","https://farm4.staticflickr.com/3907/32025679853_b826f3b87a.jpg",0,43.249704,-73.475532,32025679853,"79475348@N03"," ","1/9/2017 8:16","2/11/2017 16:40","sky","shore","sea","beach","coast","winter","snow","coastal and oceanic landforms","horizon","water",97430,1,"NY"
25522,25529,"Dcim\110gopro\Gopr2478.Jpg","https://farm5.staticflickr.com/4398/36760221970_f1aca49280.jpg",0,44.006475,-71.520225,36760221970,"15970544@N08","Dedham, MA","9/10/2017 12:46","9/11/2017 3:39","ecosystem","wilderness","tree","vegetation","spruce fir forest","mountain","mountainous landforms","highland","sky","forest",25529,3,"NH"
272198,272114,"Wild Sarsaparilla Aralia nudicaulis at Quoddy Head State Park near Lubec,
Maine.","https://farm5.staticflickr.com/4216/35513843125_cb544068dc.jpg",0,44.816594,-66.950823,35513843125,"33221594@N03"," ","5/30/2017 13:31","6/25/2017 0:37","flora","leaf","plant","spring","twig","plant stem","branch","autumn","deciduous","flower",272114,4,"ME"
202567,202576,"GFD tanker no. W1. (July 2, 2016)","https://farm5.staticflickr.com/4265/35013545913_1d64eba030.jpg",0,44.577222,-72.295834,35013545913,"146757535@N05"," ","7/2/2016 10:39","7/9/2017 20:43","motor vehicle","vehicle","transport","truck","car","mode of transport","tree","fire apparatus","public utility","commercial vehicle",202576,2,"VT"
61201,61209,"Beaver River Showers","https://farm6.staticflickr.com/5563/14261077348_7e0deea659.jpg",0,43.904127,-74.908059,14261077348,"116328636@N05"," ","5/27/2014 15:39","6/17/2014 23:28","water","reflection","wetland","tree","swamp","grass family","sky","phragmites","wood","bayou",61209,1,"NY"
245012,245021,"A view of the mountain from Otters Cove.","https://farm8.staticflickr.com/7350/27309168844_94a64d4052.jpg",0,44.317386,-68.199478,27309168844,"54135982@N06"," ","6/24/2016 17:13","6/26/2016 20:19","tree","sky","woody plant","water","plant","lake","reservoir","grass","landscape","sea",245021,4,"ME"
61303,61311,"25 Jun 2013. Shallow Lake Trail, Hamilton Co, NY. Found on Hemlock along a
wooded path. ID courtesy of Hugh McGuinness.","https://farm8.staticflickr.com/7429/11141134485_e8ee965159.jpg",0,43.801115,-74.705668,11141134485,"36013467@N07"," ","6/25/2013 11:06","11/30/2013 23:41","moths and butterflies","moth","insect","invertebrate","leaf","pollinator","butterfly","organism","pine family","twig",61311,1,"NY"
28519,28526,"**Flume-Liberty Hike;** _Flume Slide Trail_ A lot of ice covering the last
half mile towards the intersection with the Franconia Ridge Trail. Had left
the crampons in the car opting for microspikes the whole way. Could have
definitely used the crampons h","https://farm2.staticflickr.com/1585/24808802566_9bbe8b6edb.jpg",0,44.105369,-71.632645,24808802566,"13789708@N04","Worcester, MA","2/4/2016 11:58","2/5/2016 17:10","water","snow","freezing","winter","water resources","ice","watercourse","geological phenomenon","water feature","waterfall",28526,3,"NH"
247672,247681,"Sunrise from Cadillac Mountain looking across the mouth of Frenchman Bay
toward the Schoodic Peninsula. The peninsula contains 2,266 acres of Acadia
National Park, or about 5% of the park?s 47,000 acres. Most of this surrounds
the southernmost tip of the","https://farm5.staticflickr.com/4494/23732133858_a072c67bbd.jpg",0,44.352841,-68.2246,23732133858,"13275446@N08"," ","8/30/2017 5:44","10/9/2017 2:49","sky","horizon","afterglow","dawn","sunset","sunrise","red sky at morning","dusk","sea","geological phenomenon",247681,4,"ME"
54620,54628,"A patio heater takes the chill off cooler spring & fall days.","https://farm1.staticflickr.com/114/294830622_72412858e6.jpg",0,43.140627,-74.500479,294830622,"91409138@N00"," ","5/1/2013 0:00","11/11/2006 23:21","waterway","water","dock","cottage","real estate","house","tree","leisure","outdoor structure","home",54628,1,"NY"
189765,189724,"After the sunset over Lake Champlain","https://farm5.staticflickr.com/4504/23810268688_20ea59791b.jpg",0,44.629512,-73.250205,23810268688,"139273624@N08"," ","10/12/2017 19:30","10/13/2017 0:26","sky","nature","atmosphere","night","horizon","atmosphere of earth","dawn","water","astronomical object","phenomenon",189724,2,"VT"
106490,106499,"Beautiful weather, with slight crepuscular rays, over lake Champlain in New
York State.","https://farm4.staticflickr.com/3838/15160598775_9c19a605c1.jpg",0,43.842305,-73.388793,15160598775,"19959824@N00","Hamburg, NY","9/3/2014 15:45","9/6/2014 22:10","nature","sky","lake","water","wilderness","nature reserve","mount scenery","water resources","photography","highland",106499,1,"NY"
252655,252664,"-","https://farm5.staticflickr.com/4474/37611787596_3c359d94d3.jpg",0,44.322797,-68.187217,37611787596,"96044879@N02"," ","9/27/2017 15:36","10/12/2017 21:31","coast","sea","body of water","sky","shore","rock","water","wilderness","cliff","ocean",252664,4,"ME"
203903,203912,"Krista","https://farm6.staticflickr.com/5596/14837121348_9dd6c1e475.jpg",0,44.884618,-72.939829,14837121348,"44455355@N00","Waltham, Mass.","7/25/2014 19:00","8/24/2014 20:35","child","facial expression","skin","girl","tree","beauty","public space","fun","smile","vacation",203912,2,"VT"
279167,279184,"Barn.","https://farm6.staticflickr.com/5515/14405526228_5edc3b6911.jpg",0,46.865922,-68.273928,14405526228,"39793483@N03","Astoria, NY","6/27/2014 8:37","7/7/2014 1:12","property","rural area","house","shack","farmhouse","cottage","shed","land lot","barn","home",279184,4,"ME"
30884,30891,"Echo Lake State Park, New Hampshire.","https://farm6.staticflickr.com/5484/29627031783_a0d6454f77.jpg",0,44.052827,-71.159155,29627031783,"38271815@N02","Long Island, NY","10/8/2016 9:37","10/11/2016 11:02","reflection","nature","leaf","water","lake","sky","autumn","tree","wilderness","mountain",30891,3,"NH"
54077,54085,"North Trail of Kane Mountain.","https://farm4.staticflickr.com/3935/15342863310_b60a20a9a8.jpg",0,43.187288,-74.511262,15342863310,"40092103@N00","Donegal Town, Ireland","10/13/2014 13:07","10/13/2014 19:45","woodland","nature","leaf","ecosystem","vegetation","autumn","forest","deciduous","nature reserve","temperate broadleaf and mixed forest",54085,1,"NY"
115213,115222,"Tagging Don for the 8th time.","https://farm8.staticflickr.com/7787/26491968194_70e7cd1e93.jpg",0,44.15403,-74.211225,26491968194,"94811196@N08"," ","5/12/2016 12:15","5/18/2016 19:20","tree","nature","woody plant","plant","wilderness","outdoor recreation","adventure","mountain","backpacking","recreation",115222,1,"NY"
175041,175050,"The Martin Covered Bridge in Marshfield, Vermont, USA.","https://farm1.staticflickr.com/635/21852643300_da43dc1ce2.jpg",0,44.288085,-72.407906,21852643300,"42290343@N05","Charlottetown, Prince Edward Island, Canada","10/3/2015 14:30","10/8/2015 19:25","shed","hut","shack","rural area","barn","cottage","house","bridge","wood","tree",175050,2,"VT"
189697,189614,"A section of the Milky Way near zenith","https://farm5.staticflickr.com/4393/36483327932_ab213fceba.jpg",0,44.626289,-73.241472,36483327932,"139273624@N08"," ","8/16/2017 21:50","8/18/2017 16:50","sky","atmosphere","night","astronomical object","star","atmosphere of earth","galaxy","phenomenon","darkness","universe",189614,2,"VT"
214071,214080,"Dcim\110gopro\Gopr2793.Jpg","https://farm5.staticflickr.com/4458/37418009982_2409121bb8.jpg",0,44.259047,-71.201581,37418009982,"44126613@N00","Dedham, MA","9/30/2017 13:43","10/2/2017 9:34","mountainous landforms","mountain","rock","wilderness","ridge","sky","hill","outdoor recreation","tree","geological phenomenon",214080,3,"NH"
220100,221759,"New England Forest Rally, Milan, NH","https://farm6.staticflickr.com/5475/9549288203_415f838334.jpg",0,44.639594,-71.057681,9549288203,"72954009@N02","Goffstown, NH","7/27/2013 10:55","8/20/2013 1:30","auto racing","motor vehicle","rallying","motorsport","racing","car","world rally championship","rallycross","automotive design","vehicle",221759,3,"NH"
265811,265820,"This shot was taken on the Schoodic Peninsula which is a less traveled part of
Acadia, and off of the main island. This is looking towards Bar Habor and
Cadillac Mountain. Although it's only approx 7 miles away, I had an hour an
fifteen minute drive to g","https://farm9.staticflickr.com/8149/7338982410_4314836270.jpg",0,44.345649,-68.066149,7338982410,"53262562@N06"," ","5/17/2012 20:22","6/4/2012 21:58","reflection","nature","sky","sunset","water","lake","dawn","horizon","calm","sunrise",265820,4,"ME"
201813,201822,"Rear 3/4 shot of the old horse-drawn carriage. (July 2, 2016)","https://farm5.staticflickr.com/4116/35013547823_83cb796f86.jpg",0,44.577222,-72.295834,35013547823,"146757535@N05"," ","7/2/2016 10:49","7/9/2017 20:44","carriage","mode of transport","motor vehicle","wagon","horse and buggy","tree","vehicle","car","cart","recreation",201822,2,"VT"
130427,130436,"About 1300 ft from the absolute northernmost limit of the field. About
1100-1200 ft from where the grass ends at the south end where Airport Road
crosses.","https://farm8.staticflickr.com/7391/26972512294_4064505579.jpg",0,44.222106,-73.787419,26972512294,"82732033@N00","Williamsport, PA","6/9/2016 16:31","6/10/2016 15:29","sky","cloud","highland","grass","tree","hill","field","landscape","meadow","mountain",130436,1,"NY"
239736,239745,"Northeast Harbor, ME","https://farm4.staticflickr.com/3823/9674178797_961ace112f.jpg",0,44.294704,-68.28446,9674178797,"73452868@N04"," ","9/1/2013 8:11","9/5/2013 2:02","reflection","water","body of water","harbor","marina","waterway","boat","morning","dock","calm",239745,4,"ME"
250392,250401,"Parc national Acadia, Maine","https://farm5.staticflickr.com/4450/37476660280_205f0d857b.jpg",0,44.323712,-68.250202,37476660280,"82006671@N04","Montréal","6/6/2013 11:17","10/16/2017 14:29","water transportation","boat","loch","water","wilderness","boats and boating equipment and supplies","lake","vehicle","watercraft rowing","canoe",250401,4,"ME"
143271,143280,"August 14, 2017 A crayfish from the mountain stream along the wooded trail
behind the farmhouse. Adirondacks Vacation Essex, New York Lake Champlain Area
- USA Photo by brucetopher (C) Bruce Christopher 2017 All Rights Reserved
_...always learning - crit","https://farm5.staticflickr.com/4383/36577217872_d742bfe8a7.jpg",0,44.290307,-73.413738,36577217872,"32814617@N00","Rockport, Massachusetts, USA","8/14/2017 17:54","8/23/2017 2:37","freshwater crab","ecosystem","invertebrate","decapoda","crayfish","terrestrial animal","seafood","crustacean","organism","animal source foods",143280,1,"NY"
270159,270075,"Shot with a macro lens that I made and glued to my case works out pretty well
a lot of mess and distortion the edges but still beautiful","https://farm2.staticflickr.com/1677/24830305750_6f03978e8d.jpg",0,45.000877,-69.054284,24830305750,"56117891@N08","Bangor Maine","2/18/2016 9:06","2/19/2016 11:29","plant","flowering plant","thorns spines and prickles","cactus","close up","flora","flower","macro photography","sky","spring",270075,4,"ME"
256507,256516,"Out of Acadia Morning Excursion to Duck Brook Bridge with Colleen Miniuk-
Sperry","https://farm5.staticflickr.com/4461/38193248551_20a5a065ac.jpg",0,44.391483,-68.23615,38193248551,"24706120@N05"," ","10/2/2017 10:36","11/5/2017 18:12","leaf","flower","flora","plant","tree","wildflower","spring","biome","branch","grass",256516,4,"ME"
54320,54328,"[andyarthur.org/adirondacks/ferris-lake/canada-
lake/photos...](http://andyarthur.org/adirondacks/ferris-lake/canada-
lake/photos-canada-lake-jun-1-2013-part-d.html) Canada Lake on Saturday Jun 1,
2013. Copyright (c)2013 Andy Arthur. Creative Commons Lic","https://farm6.staticflickr.com/5460/8960632085_0e7429710f.jpg",0,43.150116,-74.561581,8960632085,"45846171@N04"," ","6/1/2013 13:02","6/5/2013 17:52","water","body of water","water resources","bank","river","tree","wetland","pond","lake","watercourse",54328,1,"NY"
235248,235257,"NOTE THE BRICK. THERE'S ANOTHER ONE LIKE IT THAT APPEARS TO HAVE BEEN TOSSED
ALL THE WAY BACK TO THE TREE.","https://farm4.staticflickr.com/3705/9076251487_e60ec37115.jpg",0,44.266,-68.585307,9076251487,"32085622@N00"," ","6/18/2013 10:41","6/18/2013 17:11","grass","plant","soil","lawn","yard","wood","tree","backyard","grass family","walkway",235257,4,"ME"
144556,144647,"Reflection from Long Pond.","https://farm9.staticflickr.com/8542/8706405282_f95c40677f.jpg",0,44.380787,-73.425536,8706405282,"66970421@N03"," ","5/3/2013 8:02","5/4/2013 1:14","reflection","waterway","water","sky","nature","lake","body of water","river","loch","calm",144647,1,"NY"
247771,247780,"Out of Acadia Sunrise Excursion to Boulder Beach with Shiv Verma","https://farm5.staticflickr.com/4560/26416475229_0c04894ded.jpg",0,44.314116,-68.190567,26416475229,"24706120@N05"," ","10/2/2017 5:52","11/5/2017 18:12","rock","body of water","sea","shore","water","coast","sky","coastal and oceanic landforms","ocean","promontory",247780,4,"ME"
219867,222006,"Yellow Bogs!","https://farm5.staticflickr.com/4348/37047886741_34281202fc.jpg",0,44.831111,-71.730278,37047886741,"11388974@N02"," ","8/2/2017 10:42","9/12/2017 17:17","ecosystem","vegetation","shrubland","tree","spruce fir forest","nature reserve","tropical and subtropical coniferous forests","flora","temperate broadleaf and mixed forest","plant",222006,2,"VT"
208103,205906,"ME 25 eastbound/ME 160 northbound in Porter.","https://farm9.staticflickr.com/8476/8136303583_1076474728.jpg",0,43.796004,-70.932347,8136303583,"28925161@N02"," ","6/30/2012 19:58","10/29/2012 21:08","road","car","lane","tree","infrastructure","woody plant","town","neighbourhood","transport","plant",205906,4,"ME"
112708,112717,"Bolt Yacht House on Wellesly Island, a short piece from Bolt Castle.","https://farm6.staticflickr.com/5596/14651488848_53fe45181c.jpg",0,44.34578,-75.921078,14651488848,"70715193@N00"," ","8/2/2014 10:55","8/5/2014 19:38","water","building","lake","house","river","tree","cottage","water castle","château","mansion",112717,1,"NY"
222500,222487,"Rangeley Lake","https://farm1.staticflickr.com/580/21835577609_86ae1268a8.jpg",0,44.935327,-70.749131,21835577609,"76985374@N00"," ","9/27/2015 15:20","10/7/2015 17:17","nature","wilderness","lake","nature reserve","ecosystem","highland","mountain","leaf","loch","sky",222487,4,"ME"
217450,218604,"**Carter Moriah Trail;** Day 2: From Mt Hight, pano looking mostly East and
South. The trail comes in from the right and then passes behind me. (cell
phone pic) Monday, August 3, 2015","https://farm6.staticflickr.com/5625/19920378544_81fc6b0831.jpg",0,44.275833,-71.17,19920378544,"13789708@N04","Worcester, MA","8/3/2015 11:22","8/13/2015 16:07","ridge","mountain","mountainous landforms","wilderness","vegetation","nature reserve","mount scenery","rock","hill station","geological phenomenon",218604,3,"NH"
196306,196315,"Downtown Hardwick. (August 17, 2013)","https://farm5.staticflickr.com/4290/35013570343_a6a7ae0a6d.jpg",0,44.584752,-72.299645,35013570343,"146757535@N05"," ","8/17/2013 12:23","7/9/2017 20:45","town","road","car","lane","neighbourhood","sky","city","metropolitan area","urban area","infrastructure",196315,2,"VT"
